id;nazwa;typ;liczba_mieszkancow;wojewodztwo;powiat
2816043;Ruciane-Nida;gmina miejsko-wiejska;7411;Warmińsko-mazurskie;piski
2817011;Szczytno;miasto;22215;Warmińsko-mazurskie;szczycieński
2817022;Dźwierzuty;wies;5926;Warmińsko-mazurskie;szczycieński
2817032;Jedwabno;wies;3441;Warmińsko-mazurskie;szczycieński
2817043;Pasym;gmina miejsko-wiejska;5049;Warmińsko-mazurskie;szczycieński
2817052;Rozogi;wies;5251;Warmińsko-mazurskie;szczycieński
2817062;Szczytno;wies;13446;Warmińsko-mazurskie;szczycieński
2817072;Świętajno;wies;5388;Warmińsko-mazurskie;szczycieński
2817083;Wielbark;gmina miejsko-wiejska;6285;Warmińsko-mazurskie;szczycieński
2818012;Banie Mazurskie;wies;3295;Warmińsko-mazurskie;gołdapski
2818022;Dubeninki;wies;2664;Warmińsko-mazurskie;gołdapski
2818033;Gołdap;gmina miejsko-wiejska;19315;Warmińsko-mazurskie;gołdapski
2819012;Budry;wies;2590;Warmińsko-mazurskie;węgorzewski
2819022;Pozezdrze;wies;2968;Warmińsko-mazurskie;węgorzewski
2819033;Węgorzewo;gmina miejsko-wiejska;15543;Warmińsko-mazurskie;węgorzewski
2861000;Elbląg;miasto;113912;Warmińsko-mazurskie;Elbląg
2862000;Olsztyn;miasto;168803;Warmińsko-mazurskie;Olsztyn
3001011;Chodzież;miasto;17722;Wielkopolskie;chodzieski
3001023;Budzyń;gmina miejsko-wiejska;8326;Wielkopolskie;chodzieski
3001032;Chodzież;wies;6051;Wielkopolskie;chodzieski
3001043;Margonin;gmina miejsko-wiejska;6342;Wielkopolskie;chodzieski
3001053;Szamocin;gmina miejsko-wiejska;7195;Wielkopolskie;chodzieski
3002011;Czarnków;miasto;10146;Wielkopolskie;czarnkowsko-trzcianec
3002022;Czarnków;wies;11155;Wielkopolskie;czarnkowsko-trzcianec
3002032;Drawsko;wies;5615;Wielkopolskie;czarnkowsko-trzcianec
3002043;Krzyż Wielkopolski;gmina miejsko-wiejska;8359;Wielkopolskie;czarnkowsko-trzcianec
3002052;Lubasz;wies;7540;Wielkopolskie;czarnkowsko-trzcianec
3002062;Połajewo;wies;6039;Wielkopolskie;czarnkowsko-trzcianec
3002073;Trzcianka;gmina miejsko-wiejska;23586;Wielkopolskie;czarnkowsko-trzcianec
3002083;Wieleń;gmina miejsko-wiejska;11862;Wielkopolskie;czarnkowsko-trzcianec
3003011;Gniezno;miasto;64535;Wielkopolskie;gnieźnieński
3003023;Czerniejewo;gmina miejsko-wiejska;7225;Wielkopolskie;gnieźnieński
3003032;Gniezno;wies;14027;Wielkopolskie;gnieźnieński
3003042;Kiszkowo;wies;5207;Wielkopolskie;gnieźnieński
3003053;Kłecko;gmina miejsko-wiejska;7211;Wielkopolskie;gnieźnieński
3003062;Łubowo;wies;7112;Wielkopolskie;gnieźnieński
3003072;Mieleszyn;wies;3713;Wielkopolskie;gnieźnieński
3003082;Niechanowo;wies;5989;Wielkopolskie;gnieźnieński
3003093;Trzemeszno;gmina miejsko-wiejska;13855;Wielkopolskie;gnieźnieński
3003103;Witkowo;gmina miejsko-wiejska;13067;Wielkopolskie;gnieźnieński
3004013;Borek Wielkopolski;gmina miejsko-wiejska;7095;Wielkopolskie;gostyński
3004023;Gostyń;gmina miejsko-wiejska;27866;Wielkopolskie;gostyński
3004033;Krobia;gmina miejsko-wiejska;12694;Wielkopolskie;gostyński
3004042;Pępowo;wies;5770;Wielkopolskie;gostyński
3004052;Piaski;wies;8316;Wielkopolskie;gostyński
3004063;Pogorzela;gmina miejsko-wiejska;4682;Wielkopolskie;gostyński
3004073;Poniec;gmina miejsko-wiejska;7540;Wielkopolskie;gostyński
3005012;Granowo;wies;5025;Wielkopolskie;grodziski
3005023;Grodzisk Wielkopol;gmina miejsko-wiejska;20364;Wielkopolskie;grodziski
3005032;Kamieniec;wies;6225;Wielkopolskie;grodziski
3005043;Rakoniewice;gmina miejsko-wiejska;13221;Wielkopolskie;grodziski
3005053;Wielichowo;gmina miejsko-wiejska;6693;Wielkopolskie;grodziski
3006013;Jaraczewo;gmina miejsko-wiejska;7682;Wielkopolskie;jarociński
3006023;Jarocin;gmina miejsko-wiejska;45608;Wielkopolskie;jarociński
3006032;Kotlin;wies;7025;Wielkopolskie;jarociński
3006043;Żerków;gmina miejsko-wiejska;9796;Wielkopolskie;jarociński
3007012;Blizanów;wies;10145;Wielkopolskie;kaliski
3007022;Brzeziny;wies;5730;Wielkopolskie;kaliski
3007032;Ceków-Kolonia;wies;4778;Wielkopolskie;kaliski
3007042;Godziesze Wielkie;wies;10071;Wielkopolskie;kaliski
3007053;Koźminek;gmina miejsko-wiejska;7366;Wielkopolskie;kaliski
3007062;Lisków;wies;5176;Wielkopolskie;kaliski
3007072;Mycielin;wies;4689;Wielkopolskie;kaliski
3007083;Opatówek;gmina miejsko-wiejska;10668;Wielkopolskie;kaliski
3007093;Stawiszyn;gmina miejsko-wiejska;6780;Wielkopolskie;kaliski
3007102;Szczytniki;wies;7611;Wielkopolskie;kaliski
3007112;Żelazków;wies;9620;Wielkopolskie;kaliski
3008012;Baranów;wies;8272;Wielkopolskie;kępiński
3008022;Bralin;wies;6085;Wielkopolskie;kępiński
3008033;Kępno;gmina miejsko-wiejska;24328;Wielkopolskie;kępiński
3008042;Łęka Opatowska;wies;5167;Wielkopolskie;kępiński
3008052;Perzów;wies;3785;Wielkopolskie;kępiński
3008062;Rychtal;wies;3630;Wielkopolskie;kępiński
3008072;Trzcinica;wies;4916;Wielkopolskie;kępiński
3009011;Koło;miasto;19862;Wielkopolskie;kolski
3009022;Babiak;wies;7428;Wielkopolskie;kolski
3009032;Chodów;wies;2826;Wielkopolskie;kolski
3009043;Dąbie;gmina miejsko-wiejska;5814;Wielkopolskie;kolski
3009052;Grzegorzew;wies;5395;Wielkopolskie;kolski
3009063;Kłodawa;gmina miejsko-wiejska;11950;Wielkopolskie;kolski
3009072;Koło;wies;7930;Wielkopolskie;kolski
3009082;Kościelec;wies;6761;Wielkopolskie;kolski
3009092;Olszówka;wies;4190;Wielkopolskie;kolski
3009102;Osiek Mały;wies;6222;Wielkopolskie;kolski
3009113;Przedecz;gmina miejsko-wiejska;3936;Wielkopolskie;kolski
3010013;Golina;gmina miejsko-wiejska;12214;Wielkopolskie;koniński
3010022;Grodziec;wies;5035;Wielkopolskie;koniński
3010032;Kazimierz Biskupi;wies;11497;Wielkopolskie;koniński
3010043;Kleczew;gmina miejsko-wiejska;9664;Wielkopolskie;koniński
3010052;Kramsk;wies;11558;Wielkopolskie;koniński
3010062;Krzymów;wies;8273;Wielkopolskie;koniński
3010073;Rychwał;gmina miejsko-wiejska;8010;Wielkopolskie;koniński
3010082;Rzgów;wies;7135;Wielkopolskie;koniński
3010092;Skulsk;wies;5787;Wielkopolskie;koniński
3010103;Sompolno;gmina miejsko-wiejska;10168;Wielkopolskie;koniński
3010112;Stare Miasto;wies;12807;Wielkopolskie;koniński
3010123;Ślesin;gmina miejsko-wiejska;13972;Wielkopolskie;koniński
3010132;Wierzbinek;wies;6975;Wielkopolskie;koniński
3010142;Wilczyn;wies;5853;Wielkopolskie;koniński
3011011;Kościan;miasto;23713;Wielkopolskie;kościański
3011023;Czempiń;gmina miejsko-wiejska;11439;Wielkopolskie;kościański
3011032;Kościan;wies;15830;Wielkopolskie;kościański
3011043;Krzywiń;gmina miejsko-wiejska;9551;Wielkopolskie;kościański
3011053;Śmigiel;gmina miejsko-wiejska;17071;Wielkopolskie;kościański
3012011;Sulmierzyce;miasto;2726;Wielkopolskie;krotoszyński
3012023;Kobylin;gmina miejsko-wiejska;7725;Wielkopolskie;krotoszyński
3012033;Koźmin Wielkopolsk;gmina miejsko-wiejska;12743;Wielkopolskie;krotoszyński
3012043;Krotoszyn;gmina miejsko-wiejska;39652;Wielkopolskie;krotoszyński
3012052;Rozdrażew;wies;5009;Wielkopolskie;krotoszyński
3012063;Zduny;gmina miejsko-wiejska;7626;Wielkopolskie;krotoszyński
3013012;Krzemieniewo;wies;7883;Wielkopolskie;leszczyński
3013022;Lipno;wies;9569;Wielkopolskie;leszczyński
3013033;Osieczna;gmina miejsko-wiejska;9283;Wielkopolskie;leszczyński
3013043;Rydzyna;gmina miejsko-wiejska;10323;Wielkopolskie;leszczyński
3013052;Święciechowa;wies;8620;Wielkopolskie;leszczyński
3013062;Wijewo;wies;3750;Wielkopolskie;leszczyński
3013072;Włoszakowice;wies;9833;Wielkopolskie;leszczyński
3014012;Chrzypsko Wielkie;wies;3210;Wielkopolskie;międzychodzki
3014022;Kwilcz;wies;6125;Wielkopolskie;międzychodzki
3014033;Międzychód;gmina miejsko-wiejska;17951;Wielkopolskie;międzychodzki
3014043;Sieraków;gmina miejsko-wiejska;8516;Wielkopolskie;międzychodzki
3015012;Kuślin;wies;5165;Wielkopolskie;nowotomyski
3015023;Lwówek;gmina miejsko-wiejska;8797;Wielkopolskie;nowotomyski
3015032;Miedzichowo;wies;3850;Wielkopolskie;nowotomyski
3015043;Nowy Tomyśl;gmina miejsko-wiejska;27575;Wielkopolskie;nowotomyski
3015053;Opalenica;gmina miejsko-wiejska;16053;Wielkopolskie;nowotomyski
3015063;Zbąszyń;gmina miejsko-wiejska;13717;Wielkopolskie;nowotomyski
3016013;Oborniki;gmina miejsko-wiejska;34160;Wielkopolskie;obornicki
3016023;Rogoźno;gmina miejsko-wiejska;18061;Wielkopolskie;obornicki
3016032;Ryczywół;wies;6889;Wielkopolskie;obornicki
3017011;Ostrów Wielkopolski;miasto;70062;Wielkopolskie;ostrowski
3017023;Nowe Skalmierzyce;gmina miejsko-wiejska;15924;Wielkopolskie;ostrowski
3017033;Odolanów;gmina miejsko-wiejska;14453;Wielkopolskie;ostrowski
3017042;Ostrów Wielkopolski;wies;19188;Wielkopolskie;ostrowski
3017052;Przygodzice;wies;12334;Wielkopolskie;ostrowski
3017063;Raszków;gmina miejsko-wiejska;11485;Wielkopolskie;ostrowski
3017072;Sieroszewice;wies;9340;Wielkopolskie;ostrowski
3017082;Sośnie;wies;6309;Wielkopolskie;ostrowski
3018012;Czajków;wies;2477;Wielkopolskie;ostrzeszowski
3018022;Doruchów;wies;5098;Wielkopolskie;ostrzeszowski
3018033;Grabów nad Prosną;gmina miejsko-wiejska;7727;Wielkopolskie;ostrzeszowski
3018042;Kobyla Góra;wies;6200;Wielkopolskie;ostrzeszowski
3018052;Kraszewice;wies;3521;Wielkopolskie;ostrzeszowski
3018063;Mikstat;gmina miejsko-wiejska;5838;Wielkopolskie;ostrzeszowski
3018073;Ostrzeszów;gmina miejsko-wiejska;23904;Wielkopolskie;ostrzeszowski
3019011;Piła;miasto;70861;Wielkopolskie;pilski
3019022;Białośliwie;wies;4555;Wielkopolskie;pilski
3019033;Kaczory;gmina miejsko-wiejska;7475;Wielkopolskie;pilski
3019043;Łobżenica;gmina miejsko-wiejska;9108;Wielkopolskie;pilski
3019052;Miasteczko Krajeński;wies;3003;Wielkopolskie;pilski
3019062;Szydłowo;wies;9503;Wielkopolskie;pilski
3019073;Ujście;gmina miejsko-wiejska;7644;Wielkopolskie;pilski
3019083;Wyrzysk;gmina miejsko-wiejska;13221;Wielkopolskie;pilski
3019093;Wysoka;gmina miejsko-wiejska;6163;Wielkopolskie;pilski
3020013;Chocz;gmina miejsko-wiejska;4451;Wielkopolskie;pleszewski
3020022;Czermin;wies;4835;Wielkopolskie;pleszewski
3020033;Dobrzyca;gmina miejsko-wiejska;7697;Wielkopolskie;pleszewski
3020042;Gizałki;wies;4475;Wielkopolskie;pleszewski
3020052;Gołuchów;wies;11096;Wielkopolskie;pleszewski
3020063;Pleszew;gmina miejsko-wiejska;28993;Wielkopolskie;pleszewski
3021011;Luboń;miasto;32900;Wielkopolskie;poznański
3021021;Puszczykowo;miasto;9384;Wielkopolskie;poznański
3021033;Buk;gmina miejsko-wiejska;12770;Wielkopolskie;poznański
3021042;Czerwonak;wies;27867;Wielkopolskie;poznański
3021052;Dopiewo;wies;34406;Wielkopolskie;poznański
3021062;Kleszczewo;wies;11102;Wielkopolskie;poznański
3021072;Komorniki;wies;36159;Wielkopolskie;poznański
3021083;Kostrzyn;gmina miejsko-wiejska;19771;Wielkopolskie;poznański
3021093;Kórnik;gmina miejsko-wiejska;35228;Wielkopolskie;poznański
3021103;Mosina;gmina miejsko-wiejska;35093;Wielkopolskie;poznański
3021113;Murowana Goślina;gmina miejsko-wiejska;16927;Wielkopolskie;poznański
3021123;Pobiedziska;gmina miejsko-wiejska;21136;Wielkopolskie;poznański
3021132;Rokietnica;wies;23232;Wielkopolskie;poznański
3021143;Stęszew;gmina miejsko-wiejska;15431;Wielkopolskie;poznański
3021152;Suchy Las;wies;20256;Wielkopolskie;poznański
3021163;Swarzędz;gmina miejsko-wiejska;55926;Wielkopolskie;poznański
3021172;Tarnowo Podgórne;wies;32246;Wielkopolskie;poznański
3022013;Bojanowo;gmina miejsko-wiejska;8302;Wielkopolskie;rawicki
3022023;Jutrosin;gmina miejsko-wiejska;6938;Wielkopolskie;rawicki
3022033;Miejska Górka;gmina miejsko-wiejska;8881;Wielkopolskie;rawicki
3022042;Pakosław;wies;4786;Wielkopolskie;rawicki
3022053;Rawicz;gmina miejsko-wiejska;30057;Wielkopolskie;rawicki
3023011;Słupca;miasto;13176;Wielkopolskie;słupecki
3023022;Lądek;wies;5500;Wielkopolskie;słupecki
3023032;Orchowo;wies;3588;Wielkopolskie;słupecki
3023042;Ostrowite;wies;4829;Wielkopolskie;słupecki
3023052;Powidz;wies;2226;Wielkopolskie;słupecki
3023062;Słupca;wies;9827;Wielkopolskie;słupecki
3023072;Strzałkowo;wies;9996;Wielkopolskie;słupecki
3023083;Zagórów;gmina miejsko-wiejska;8533;Wielkopolskie;słupecki
3024011;Obrzycko;miasto;2381;Wielkopolskie;szamotulski
3024022;Duszniki;wies;9505;Wielkopolskie;szamotulski
3024032;Kaźmierz;wies;9205;Wielkopolskie;szamotulski
3024042;Obrzycko;wies;4422;Wielkopolskie;szamotulski
3024053;Ostroróg;gmina miejsko-wiejska;4743;Wielkopolskie;szamotulski
3024063;Pniewy;gmina miejsko-wiejska;12470;Wielkopolskie;szamotulski
3024073;Szamotuły;gmina miejsko-wiejska;30073;Wielkopolskie;szamotulski
3024083;Wronki;gmina miejsko-wiejska;18808;Wielkopolskie;szamotulski
3025012;Dominowo;wies;3326;Wielkopolskie;średzki
3025022;Krzykosy;wies;7306;Wielkopolskie;średzki
3025032;Nowe Miasto nad Wart;wies;8633;Wielkopolskie;średzki
3025043;Środa Wielkopolska;gmina miejsko-wiejska;33573;Wielkopolskie;średzki
3025052;Zaniemyśl;wies;6883;Wielkopolskie;średzki
3026012;Brodnica;wies;4766;Wielkopolskie;śremski
3026023;Dolsk;gmina miejsko-wiejska;5752;Wielkopolskie;śremski
3026033;Książ Wielkopolski;gmina miejsko-wiejska;8116;Wielkopolskie;śremski
3026043;Śrem;gmina miejsko-wiejska;42488;Wielkopolskie;śremski
3027011;Turek;miasto;24977;Wielkopolskie;turecki
3027022;Brudzew;wies;5930;Wielkopolskie;turecki
3027033;Dobra;gmina miejsko-wiejska;5848;Wielkopolskie;turecki
3027042;Kawęczyn;wies;4965;Wielkopolskie;turecki
3027052;Malanów;wies;6498;Wielkopolskie;turecki
3027062;Przykona;wies;4612;Wielkopolskie;turecki
3027073;Tuliszków;gmina miejsko-wiejska;10203;Wielkopolskie;turecki
3027082;Turek;wies;10524;Wielkopolskie;turecki
3027092;Władysławów;wies;7960;Wielkopolskie;turecki
3028011;Wągrowiec;miasto;25539;Wielkopolskie;wągrowiecki
3028022;Damasławek;wies;5054;Wielkopolskie;wągrowiecki
3028033;Gołańcz;gmina miejsko-wiejska;7820;Wielkopolskie;wągrowiecki
3028042;Mieścisko;wies;5732;Wielkopolskie;wągrowiecki
3028053;Skoki;gmina miejsko-wiejska;10053;Wielkopolskie;wągrowiecki
3028062;Wapno;wies;2711;Wielkopolskie;wągrowiecki
3028072;Wągrowiec;wies;12158;Wielkopolskie;wągrowiecki
3029012;Przemęt;wies;14035;Wielkopolskie;wolsztyński
3029022;Siedlec;wies;12405;Wielkopolskie;wolsztyński
3029033;Wolsztyn;gmina miejsko-wiejska;30330;Wielkopolskie;wolsztyński
3030012;Kołaczkowo;wies;5643;Wielkopolskie;wrzesiński
3030023;Miłosław;gmina miejsko-wiejska;9934;Wielkopolskie;wrzesiński
3030033;Nekla;gmina miejsko-wiejska;7798;Wielkopolskie;wrzesiński
3030043;Pyzdry;gmina miejsko-wiejska;6536;Wielkopolskie;wrzesiński
3030053;Września;gmina miejsko-wiejska;48177;Wielkopolskie;wrzesiński
3031011;Złotów;miasto;18411;Wielkopolskie;złotowski
3031023;Jastrowie;gmina miejsko-wiejska;10979;Wielkopolskie;złotowski
3031033;Krajenka;gmina miejsko-wiejska;7381;Wielkopolskie;złotowski
3031042;Lipka;wies;5295;Wielkopolskie;złotowski
3031053;Okonek;gmina miejsko-wiejska;7967;Wielkopolskie;złotowski
3031062;Tarnówka;wies;2955;Wielkopolskie;złotowski
3031072;Zakrzewo;wies;4860;Wielkopolskie;złotowski
3031082;Złotów;wies;9877;Wielkopolskie;złotowski
3061000;Kalisz;miasto;94489;Wielkopolskie;Kalisz
3062000;Konin;miasto;68483;Wielkopolskie;Konin
3063000;Leszno;miasto;60983;Wielkopolskie;Leszno
3064000;Poznań;miasto;543347;Wielkopolskie;Poznań
3201011;Białogard;miasto;22781;Zachodniopomorskie;białogardzki
3201022;Białogard;wies;7303;Zachodniopomorskie;białogardzki
3201033;Karlino;gmina miejsko-wiejska;8554;Zachodniopomorskie;białogardzki
3201043;Tychowo;gmina miejsko-wiejska;6312;Zachodniopomorskie;białogardzki
3202012;Bierzwnik;wies;4427;Zachodniopomorskie;choszczeński
3202023;Choszczno;gmina miejsko-wiejska;20381;Zachodniopomorskie;choszczeński
3202033;Drawno;gmina miejsko-wiejska;4682;Zachodniopomorskie;choszczeński
3202042;Krzęcin;wies;3294;Zachodniopomorskie;choszczeński
3202053;Pełczyce;gmina miejsko-wiejska;7242;Zachodniopomorskie;choszczeński
3202063;Recz;gmina miejsko-wiejska;5027;Zachodniopomorskie;choszczeński
3203013;Czaplinek;gmina miejsko-wiejska;11227;Zachodniopomorskie;drawski
3203023;Drawsko Pomorskie;gmina miejsko-wiejska;16523;Zachodniopomorskie;drawski
3203033;Kalisz Pomorski;gmina miejsko-wiejska;6882;Zachodniopomorskie;drawski
3203052;Wierzchowo;wies;4080;Zachodniopomorskie;drawski
3203063;Złocieniec;gmina miejsko-wiejska;15443;Zachodniopomorskie;drawski
3204023;Goleniów;gmina miejsko-wiejska;36972;Zachodniopomorskie;goleniowski
3204033;Maszewo;gmina miejsko-wiejska;8550;Zachodniopomorskie;goleniowski
3204043;Nowogard;gmina miejsko-wiejska;23576;Zachodniopomorskie;goleniowski
3204052;Osina;wies;2917;Zachodniopomorskie;goleniowski
3204062;Przybiernów;wies;4850;Zachodniopomorskie;goleniowski
3204073;Stepnica;gmina miejsko-wiejska;4741;Zachodniopomorskie;goleniowski
3205012;Brojce;wies;3510;Zachodniopomorskie;gryficki
3205023;Gryfice;gmina miejsko-wiejska;22913;Zachodniopomorskie;gryficki
3205032;Karnice;wies;3723;Zachodniopomorskie;gryficki
3205043;Płoty;gmina miejsko-wiejska;8192;Zachodniopomorskie;gryficki
3205072;Rewal;wies;3646;Zachodniopomorskie;gryficki
3205083;Trzebiatów;gmina miejsko-wiejska;15092;Zachodniopomorskie;gryficki
3206012;Banie;wies;5803;Zachodniopomorskie;gryfiński
3206023;Cedynia;gmina miejsko-wiejska;4033;Zachodniopomorskie;gryfiński
3206033;Chojna;gmina miejsko-wiejska;13246;Zachodniopomorskie;gryfiński
3206043;Gryfino;gmina miejsko-wiejska;30520;Zachodniopomorskie;gryfiński
3206053;Mieszkowice;gmina miejsko-wiejska;6593;Zachodniopomorskie;gryfiński
3206063;Moryń;gmina miejsko-wiejska;4116;Zachodniopomorskie;gryfiński
3206072;Stare Czarnowo;wies;3695;Zachodniopomorskie;gryfiński
3206083;Trzcińsko-Zdrój;gmina miejsko-wiejska;4895;Zachodniopomorskie;gryfiński
3206092;Widuchowa;wies;5069;Zachodniopomorskie;gryfiński
3207013;Dziwnów;gmina miejsko-wiejska;3644;Zachodniopomorskie;kamieński
3207023;Golczewo;gmina miejsko-wiejska;5575;Zachodniopomorskie;kamieński
3207033;Kamień Pomorski;gmina miejsko-wiejska;13613;Zachodniopomorskie;kamieński
3207043;Międzyzdroje;gmina miejsko-wiejska;6092;Zachodniopomorskie;kamieński
3207052;Świerzno;wies;4004;Zachodniopomorskie;kamieński
3207063;Wolin;gmina miejsko-wiejska;11729;Zachodniopomorskie;kamieński
3208011;Kołobrzeg;miasto;43884;Zachodniopomorskie;kołobrzeski
3208022;Dygowo;wies;5370;Zachodniopomorskie;kołobrzeski
3208033;Gościno;gmina miejsko-wiejska;5258;Zachodniopomorskie;kołobrzeski
3208042;Kołobrzeg;wies;11294;Zachodniopomorskie;kołobrzeski
3208052;Rymań;wies;3710;Zachodniopomorskie;kołobrzeski
3208062;Siemyśl;wies;3949;Zachodniopomorskie;kołobrzeski
3208072;Ustronie Morskie;wies;3776;Zachodniopomorskie;kołobrzeski
3209012;Będzino;wies;8482;Zachodniopomorskie;koszaliński
3209022;Biesiekierz;wies;7477;Zachodniopomorskie;koszaliński
3209033;Bobolice;gmina miejsko-wiejska;8378;Zachodniopomorskie;koszaliński
3209042;Manowo;wies;6793;Zachodniopomorskie;koszaliński
3209053;Mielno;gmina miejsko-wiejska;4802;Zachodniopomorskie;koszaliński
3209063;Polanów;gmina miejsko-wiejska;8182;Zachodniopomorskie;koszaliński
3209073;Sianów;gmina miejsko-wiejska;13898;Zachodniopomorskie;koszaliński
3209082;Świeszyno;wies;8364;Zachodniopomorskie;koszaliński
3210013;Barlinek;gmina miejsko-wiejska;18549;Zachodniopomorskie;myśliborski
3210022;Boleszkowice;wies;2780;Zachodniopomorskie;myśliborski
3210033;Dębno;gmina miejsko-wiejska;19584;Zachodniopomorskie;myśliborski
3210043;Myślibórz;gmina miejsko-wiejska;18737;Zachodniopomorskie;myśliborski
3210052;Nowogródek Pomorski;wies;3313;Zachodniopomorskie;myśliborski
3211012;Dobra (Szczecińska);wies;28642;Zachodniopomorskie;policki
3211022;Kołbaskowo;wies;14875;Zachodniopomorskie;policki
3211033;Nowe Warpno;gmina miejsko-wiejska;1542;Zachodniopomorskie;policki
3211043;Police;gmina miejsko-wiejska;39370;Zachodniopomorskie;policki
3212012;Bielice;wies;2970;Zachodniopomorskie;pyrzycki
3212022;Kozielice;wies;2417;Zachodniopomorskie;pyrzycki
3212033;Lipiany;gmina miejsko-wiejska;5540;Zachodniopomorskie;pyrzycki
3212042;Przelewice;wies;4557;Zachodniopomorskie;pyrzycki
3212053;Pyrzyce;gmina miejsko-wiejska;18358;Zachodniopomorskie;pyrzycki
3212062;Warnice;wies;3108;Zachodniopomorskie;pyrzycki
3213011;Darłowo;miasto;12778;Zachodniopomorskie;sławieński
3213021;Sławno;miasto;11958;Zachodniopomorskie;sławieński
3213032;Darłowo;wies;7594;Zachodniopomorskie;sławieński
3213042;Malechowo;wies;6013;Zachodniopomorskie;sławieński
3213052;Postomino;wies;6778;Zachodniopomorskie;sławieński
3213062;Sławno;wies;8412;Zachodniopomorskie;sławieński
3214011;Stargard;miasto;66990;Zachodniopomorskie;stargardzki
3214023;Chociwel;gmina miejsko-wiejska;5537;Zachodniopomorskie;stargardzki
3214033;Dobrzany;gmina miejsko-wiejska;4573;Zachodniopomorskie;stargardzki
3214042;Dolice;wies;7193;Zachodniopomorskie;stargardzki
3214053;Ińsko;gmina miejsko-wiejska;3174;Zachodniopomorskie;stargardzki
3214062;Kobylanka;wies;6325;Zachodniopomorskie;stargardzki
3214082;Marianowo;wies;2881;Zachodniopomorskie;stargardzki
3214092;Stara Dąbrowa;wies;3583;Zachodniopomorskie;stargardzki
3214102;Stargard;wies;14805;Zachodniopomorskie;stargardzki
3214113;Suchań;gmina miejsko-wiejska;4080;Zachodniopomorskie;stargardzki
3215011;Szczecinek;miasto;37987;Zachodniopomorskie;szczecinecki
3215023;Barwice;gmina miejsko-wiejska;7937;Zachodniopomorskie;szczecinecki
3215033;Biały Bór;gmina miejsko-wiejska;4933;Zachodniopomorskie;szczecinecki
3215043;Borne Sulinowo;gmina miejsko-wiejska;9365;Zachodniopomorskie;szczecinecki
3215052;Grzmiąca;wies;4363;Zachodniopomorskie;szczecinecki
3215062;Szczecinek;wies;8871;Zachodniopomorskie;szczecinecki
3216011;Świdwin;miasto;14759;Zachodniopomorskie;świdwiński
3216022;Brzeżno;wies;2610;Zachodniopomorskie;świdwiński
3216033;Połczyn-Zdrój;gmina miejsko-wiejska;13876;Zachodniopomorskie;świdwiński
3216042;Rąbino;wies;3318;Zachodniopomorskie;świdwiński
3216052;Sławoborze;wies;3863;Zachodniopomorskie;świdwiński
3216062;Świdwin;wies;5374;Zachodniopomorskie;świdwiński
3217011;Wałcz;miasto;23841;Zachodniopomorskie;wałecki
3217023;Człopa;gmina miejsko-wiejska;4619;Zachodniopomorskie;wałecki
3217033;Mirosławiec;gmina miejsko-wiejska;5322;Zachodniopomorskie;wałecki
3217043;Tuczno;gmina miejsko-wiejska;4526;Zachodniopomorskie;wałecki
3217052;Wałcz;wies;12158;Zachodniopomorskie;wałecki
3218013;Dobra;gmina miejsko-wiejska;3905;Zachodniopomorskie;łobeski
3218023;Łobez;gmina miejsko-wiejska;12996;Zachodniopomorskie;łobeski
3218032;Radowo Małe;wies;3272;Zachodniopomorskie;łobeski
3218043;Resko;gmina miejsko-wiejska;7376;Zachodniopomorskie;łobeski
3218053;Węgorzyno;gmina miejsko-wiejska;6380;Zachodniopomorskie;łobeski
3261000;Koszalin;miasto;104648;Zachodniopomorskie;Koszalin
3262000;Szczecin;miasto;393028;Zachodniopomorskie;Szczecin
3263000;Świnoujście;miasto;39631;Zachodniopomorskie;Świnoujście
1001011;Bełchatów;miasto;53309;Łódzkie;bełchatowski
1001022;Bełchatów;wies;12734;Łódzkie;bełchatowski
1001032;Drużbice;wies;5251;Łódzkie;bełchatowski
1001042;Kleszczów;wies;6166;Łódzkie;bełchatowski
1001052;Kluki;wies;4340;Łódzkie;bełchatowski
1001062;Rusiec;wies;4845;Łódzkie;bełchatowski
1001072;Szczerców;wies;8155;Łódzkie;bełchatowski
1001083;Zelów;gmina miejsko-wiejska;14442;Łódzkie;bełchatowski
1002011;Kutno;miasto;41461;Łódzkie;kutnowski
1002022;Bedlno;wies;5149;Łódzkie;kutnowski
1002032;Dąbrowice;wies;1790;Łódzkie;kutnowski
1002043;Krośniewice;gmina miejsko-wiejska;7878;Łódzkie;kutnowski
1002052;Krzyżanów;wies;4006;Łódzkie;kutnowski
1002062;Kutno;wies;8872;Łódzkie;kutnowski
1002072;Łanięta;wies;2200;Łódzkie;kutnowski
1002082;Nowe Ostrowy;wies;3261;Łódzkie;kutnowski
1002092;Oporów;wies;2401;Łódzkie;kutnowski
1002102;Strzelce;wies;3760;Łódzkie;kutnowski
1002113;Żychlin;gmina miejsko-wiejska;11144;Łódzkie;kutnowski
1003012;Buczek;wies;5069;Łódzkie;łaski
1003023;Łask;gmina miejsko-wiejska;27080;Łódzkie;łaski
1003032;Sędziejowice;wies;6240;Łódzkie;łaski
1003042;Widawa;wies;6963;Łódzkie;łaski
1003052;Wodzierady;wies;3700;Łódzkie;łaski
1004011;Łęczyca;miasto;13261;Łódzkie;łęczycki
1004022;Daszyna;wies;3681;Łódzkie;łęczycki
1004032;Góra Świętej Małgorz;wies;4253;Łódzkie;łęczycki
